Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.72671422500876,74.72671422500876,-74.75645519476143,74.75645519476143,8,1,1,1,1
best,-74.83009069952769,74.83009069952769,-74.85163425343511,74.85163425343511,8,1,3,2,0
