Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0455227950774053,1.0455227950774053,-1.1173485046826865,1.1173485046826865,2,0,2,1,0
best,-1.1158304565028192,1.1158304565028192,-1.1173319753021826,1.1173319753021826,1,0,2,2,0
