Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.805833457076353,0.805833457076353,-0.8196172874236327,0.8196172874236327,2,1,1,0,0
best,-1.1158211494304433,1.1158211494304433,-1.1173488310702122,1.1173488310702122,2,0,2,0,0
