Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.080441713871889,7.080441713871889,-7.2478412551032685,7.2478412551032685,10,2,5,2,0
best,-7.11103277380974,7.11103277380974,-7.247841371619757,7.247841371619757,10,3,5,3,0
