Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.065124243516577,7.065124243516577,-7.251270543252984,7.251270543252984,10,1,5,2,1
best,-7.105083496873398,7.105083496873398,-7.251613456874031,7.251613456874031,10,1,6,5,1
