Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.21082007120942,7.21082007120942,-7.360998688042289,7.360998688042289,10,0,5,1,1
best,-7.245146695873423,7.245146695873423,-7.580929085948485,7.580929085948485,10,2,5,2,1
