Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.952650045445739,7.952650045445739,-7.952650045445741,7.952650045445741,0,0,0,2,0
best,-7.952650045445742,7.952650045445742,-7.952650045445741,7.952650045445741,0,0,0,2,0
