Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.952650045445741,7.952650045445741,-7.952650045445741,7.952650045445741,0,0,0,1,0
best,-7.9526500454457425,7.9526500454457425,-7.952650045445738,7.952650045445738,0,0,0,3,0
