Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.8556345366996805,7.8556345366996805,-7.913237328774337,7.913237328774337,1,0,1,1,0
best,-7.945340327036732,7.945340327036732,-7.952650040440475,7.952650040440475,1,0,1,0,0
