Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0564434037586774,1.0564434037586774,-1.117347148252435,1.117347148252435,2,0,2,1,0
best,-1.1156321453768507,1.1156321453768507,-1.117348992938964,1.117348992938964,2,0,2,1,0
