Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0837681511958939,1.0837681511958939,-1.1173378598815893,1.1173378598815893,2,0,2,1,0
best,-1.1170426282211905,1.1170426282211905,-1.117348399557505,1.117348399557505,1,0,3,1,0
