Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.895081251428471,7.895081251428471,-7.952649888648798,7.952649888648798,3,0,3,2,1
best,-7.914655687788131,7.914655687788131,-7.952649947566512,7.952649947566512,3,0,4,1,1
