Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.885674289838454,7.885674289838454,-7.913237330885785,7.913237330885785,2,0,1,4,1
best,-7.937491449659078,7.937491449659078,-7.952650040666479,7.952650040666479,2,0,2,3,0
