Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.793809065991873,7.793809065991873,-7.913237286378857,7.913237286378857,1,1,0,0,1
best,-7.95265004544574,7.95265004544574,-7.95265004544574,7.95265004544574,0,0,0,0,1
