Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.700062742372488,6.700062742372488,-6.742723845215615,6.742723845215615,9,0,1,0,0
best,-7.1755393410908,7.1755393410908,-7.344717823638534,7.344717823638534,8,0,2,0,0
