Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.579893271609008,6.579893271609008,-6.580455414203898,6.580455414203898,9,0,1,0,0
best,-7.200581521611536,7.200581521611536,-7.201168043974453,7.201168043974453,8,0,2,0,0
