Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.7226540858343995,6.7226540858343995,-6.737723411352223,6.737723411352223,9,0,1,0,0
best,-7.291031003463922,7.291031003463922,-7.347044757889162,7.347044757889162,8,0,2,0,0
