Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.854425122530083,7.854425122530083,-7.871317116104834,7.871317116104834,1,2,0,0,1
best,-7.936661786580055,7.936661786580055,-7.952641704382095,7.952641704382095,0,2,0,1,2
