Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.935486179246694,7.935486179246694,-7.9526500352807945,7.9526500352807945,1,1,2,0,0
best,-7.952257046019589,7.952257046019589,-7.952649513589662,7.952649513589662,0,0,1,1,0
