Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.880563154187134,7.880563154187134,-7.952650002166626,7.952650002166626,2,0,2,1,1
best,-7.945526658264033,7.945526658264033,-7.9526500454411195,7.9526500454411195,1,0,1,2,2
