Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9291595560712481,-0.9291595560712481,0.9291595560712481,-0.9291595560712481,4,2,0,1,1
best,0.9996928645695721,-0.9996928645695721,0.9996928645695721,-0.9996928645695721,4,3,2,0,0
