Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9288459652466221,-0.9288459652466221,0.9288459652466221,-0.9288459652466221,4,0,0,1,2
best,0.9957664133871665,-0.9957664133871665,0.9957664133871665,-0.9957664133871665,4,2,1,0,1
