Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.78226752113713,74.78226752113713,-74.78313647808525,74.78313647808525,6,0,1,0,1
best,-74.93751497010669,74.93751497010669,-74.93830068360484,74.93830068360484,5,1,0,0,2
