Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.6979008093139,74.6979008093139,-74.72952576298066,74.72952576298066,5,1,1,0,0
best,-74.90417096620315,74.90417096620315,-74.9045308113535,74.9045308113535,5,0,1,0,0
