Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.83699169736848,74.83699169736848,-74.94795877907411,74.94795877907411,6,0,3,0,0
best,-75.0034429628065,75.0034429628065,-75.04476268099535,75.04476268099535,6,1,2,0,0
