Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.3962434989658385,7.3962434989658385,-7.574092896319759,7.574092896319759,10,1,7,1,3
best,-7.707295668505287,7.707295668505287,-7.835678927323712,7.835678927323712,9,2,10,1,4
