Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-5.784405873677658,5.784405873677658,-6.254870669067347,6.254870669067347,10,0,1,0,1
best,-7.616737310847565,7.616737310847565,-7.652017770263389,7.652017770263389,2,1,3,0,1
