Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.748530485081115,6.748530485081115,-7.016956301917417,7.016956301917417,10,0,3,1,0
best,-7.679299269211838,7.679299269211838,-7.835332353440945,7.835332353440945,10,2,10,3,2
