Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.725055269001691,6.725055269001691,-6.761055575222706,6.761055575222706,10,1,2,3,1
best,-7.574550291707684,7.574550291707684,-7.789381209988871,7.789381209988871,10,4,7,5,3
