Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514153,-0.013513513513514153,0.013513513513513875,-0.013513513513513875,4,2,0,0,0
best,0.4973887683887387,-0.4973887683887387,0.020586372907527517,-0.020586372907527517,4,2,0,1,1
