Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.9388742361815,74.9388742361815,-74.95403859178084,74.95403859178084,6,0,2,0,1
best,-75.03790879459991,75.03790879459991,-75.07361011297152,75.07361011297152,4,0,2,0,1
