Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.95507240733582,74.95507240733582,-74.95534503645182,74.95534503645182,5,0,1,0,1
best,-74.9667748432937,74.9667748432937,-74.96677484329368,74.96677484329368,4,0,0,2,2
