Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.93925582011022,74.93925582011022,-74.94628658113272,74.94628658113272,4,1,0,0,2
best,-75.18645248449265,75.18645248449265,-75.20700517428195,75.20700517428195,1,1,1,0,2
