Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1112692826505566,1.1112692826505566,-1.1173481637502913,1.1173481637502913,1,0,3,0,0
best,-1.1165988650780474,1.1165988650780474,-1.117348911228057,1.117348911228057,1,0,3,0,0
