Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.284862862852038,7.284862862852038,-7.795093543622372,7.795093543622372,10,2,10,2,0
best,-7.431165676232851,7.431165676232851,-7.7950907328276156,7.7950907328276156,10,3,11,3,0
