Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.4629347758264135,7.4629347758264135,-7.5408818997377045,7.5408818997377045,10,4,8,1,3
best,-7.698514164238027,7.698514164238027,-7.871317069107405,7.871317069107405,8,6,6,3,2
