Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.642977118016808,7.642977118016808,-7.795093408678062,7.795093408678062,10,1,8,5,3
best,-7.653735882314834,7.653735882314834,-7.795093418014895,7.795093418014895,10,2,8,5,3
