Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.035689526918878056,-0.035689526918878056,0.013514058308659649,-0.013514058308659649,4,1,0,1,1
best,0.008848591401781458,-0.008848591401781458,5.919409629129291e-09,-5.919409629129291e-09,4,0,1,1,1
