Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.2593684580249373,-0.2593684580249373,0.040609064960449304,-0.040609064960449304,4,0,0,1,0
best,0.02508947842065684,-0.02508947842065684,2.354503914059336e-08,-2.354503914059336e-08,4,1,0,1,1
