Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.1702319248640543,-0.1702319248640543,0.013995922619654932,-0.013995922619654932,4,1,0,1,4
best,0.2248801562299858,-0.2248801562299858,0.020990470749596757,-0.020990470749596757,4,2,1,1,2
