Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9240656240938644,-0.9240656240938644,0.9240656240938644,-0.9240656240938644,4,0,1,1,1
best,0.9995798723483178,-0.9995798723483178,0.9995798723483178,-0.9995798723483178,4,0,1,0,0
