Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.929159556071247,-0.929159556071247,0.929159556071247,-0.929159556071247,4,1,0,1,1
best,0.9989462715654308,-0.9989462715654308,0.9989462715654308,-0.9989462715654308,4,0,1,0,1
