Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9346645654712499,-0.9346645654712499,0.9346645654712499,-0.9346645654712499,4,0,0,0,2
best,0.9924004912195347,-0.9924004912195347,0.9924004912195347,-0.9924004912195347,4,0,1,1,1
