Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.68249848592937,74.68249848592937,-74.68273141768758,74.68273141768758,7,0,1,0,0
best,-74.9397477759085,74.9397477759085,-75.00324510818318,75.00324510818318,6,0,2,0,0
