Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.64366751770608,74.64366751770608,-74.64495149703183,74.64495149703183,7,1,0,0,0
best,-74.91925182998841,74.91925182998841,-74.93864824367911,74.93864824367911,5,0,2,0,0
