Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0543602267480152,1.0543602267480152,-1.1173467070658512,1.1173467070658512,1,0,2,1,0
best,-1.0890959988295852,1.0890959988295852,-1.1173490344949335,1.1173490344949335,0,0,3,1,1
