Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0841121473388802,1.0841121473388802,-1.1173490331842406,1.1173490331842406,1,0,2,2,1
best,-1.117325934825071,1.117325934825071,-1.1173490167733882,1.1173490167733882,0,0,1,0,1
