Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0976791726490396,1.0976791726490396,-1.117348974147625,1.117348974147625,1,0,2,0,1
best,-1.1171288859160973,1.1171288859160973,-1.1173490120226965,1.1173490120226965,1,0,2,0,1
