Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514097,-0.013513513513514097,0.013513513513514097,-0.013513513513514097,4,0,0,0,1
best,0.47825856413505297,-0.47825856413505297,3.6474954005494276e-05,-3.6474954005494276e-05,4,1,0,2,1
