Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.8192440959961229,0.8192440959961229,-0.8196162653246868,0.8196162653246868,2,1,1,0,0
best,-1.112083690926733,1.112083690926733,-1.1173482504308714,1.1173482504308714,2,0,2,0,0
