Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1154845478332664,1.1154845478332664,-1.1173481814185076,1.1173481814185076,2,0,2,0,0
best,-1.1166203612501537,1.1166203612501537,-1.117348995016555,1.117348995016555,2,0,2,0,0
