Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.8081033498229651,0.8081033498229651,-0.8196166761949182,0.8196166761949182,2,0,1,0,1
best,-1.1144285924628847,1.1144285924628847,-1.117348949264825,1.117348949264825,2,0,2,0,1
