Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.6301406446894513,0.6301406446894513,-0.6302178442662145,0.6302178442662145,3,0,1,1,0
best,-1.0828956952540503,1.0828956952540503,-1.1173490324544206,1.1173490324544206,1,0,2,0,0
