Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.8086056745577308,0.8086056745577308,-0.8196172979115846,0.8196172979115846,2,0,1,1,0
best,-1.109493020882437,1.109493020882437,-1.1173489856700711,1.1173489856700711,2,0,2,0,0
