Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.9265205610284531,0.9265205610284531,-1.1173490234284582,1.1173490234284582,2,0,2,0,0
best,-1.1147623042239838,1.1147623042239838,-1.117348681498813,1.117348681498813,2,0,3,0,0
