Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.6300840615377085,0.6300840615377085,-0.6302174492772511,0.6302174492772511,3,0,1,1,0
best,-1.117274130366109,1.117274130366109,-1.1173486463508342,1.1173486463508342,2,0,2,0,0
