Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.66979094137676,74.66979094137676,-74.69043297080873,74.69043297080873,7,0,1,0,0
best,-74.91157503480275,74.91157503480275,-74.9142610486769,74.9142610486769,5,0,1,0,0
