Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9784822484416187,-0.9784822484416187,0.9784822484416187,-0.9784822484416187,4,1,1,0,0
best,0.984240634731963,-0.984240634731963,0.984240634731963,-0.984240634731963,4,1,1,1,1
