Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.790810555929354,7.790810555929354,-7.8085056248665845,7.8085056248665845,2,0,1,1,0
best,-7.9225665899769,7.9225665899769,-7.952641122794939,7.952641122794939,1,0,1,1,0
