Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.806887145958189,7.806887145958189,-7.824995032216433,7.824995032216433,3,0,1,3,0
best,-7.932683511308728,7.932683511308728,-7.952650042818076,7.952650042818076,1,0,1,2,0
