Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9663467908084858,-0.9663467908084858,0.9663467908084858,-0.9663467908084858,4,1,0,1,0
best,0.9999235723389479,-0.9999235723389479,0.9999235723389479,-0.9999235723389479,4,1,1,0,1
