Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.677194434747309,0.677194434747309,-0.8196172977224909,0.8196172977224909,2,0,1,1,0
best,-1.0702995785315708,1.0702995785315708,-1.1173490179322112,1.1173490179322112,1,0,2,1,0
