Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.6302116846762882,0.6302116846762882,-0.6302178196315034,0.6302178196315034,3,0,1,0,0
best,-1.1165062527155063,1.1165062527155063,-1.1173307570364608,1.1173307570364608,2,0,2,0,0
