Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.8192417230638027,0.8192417230638027,-0.819617125951327,0.819617125951327,2,1,1,0,0
best,-1.1152049635694308,1.1152049635694308,-1.1173489202884952,1.1173489202884952,2,0,2,1,0
